sig_true, V_fit, V_err, V_fit, V_err, V_fit, V_err, V_fit, V_err
nm, V, V, V, V, V, V, V, V
, 0.1 V, 0.1 V, 0.4 V, 0.4 V, 0.7 V, 0.7 V, 1.0 V, 1.0 V
  0.500000,   0.166545,   0.002294,   0.327908,   0.002035,   0.699304,   0.002346,   0.977782,   0.002801
  0.700000,   0.099047,   0.001599,   0.321433,   0.002246,   0.821606,   0.001753,   0.950016,   0.002898
  0.900000,   0.095695,   0.001025,   0.406828,   0.001931,   0.619300,   0.001548,   1.048711,   0.002070
  1.100000,   0.173573,   0.002025,   0.336033,   0.001498,   0.727613,   0.001802,   1.027981,   0.001786
  1.300000,   0.166807,   0.002254,   0.420868,   0.001806,   0.766197,   0.001645,   1.026363,   0.001662
  1.500000, 293.131388, 65793.634566,   0.474492,   0.002018,   0.725522,   0.001638,   1.011833,   0.001787
