sig_true, V_fit, V_err, V_fit, V_err, V_fit, V_err, V_fit, V_err
nm, V, V, V, V, V, V, V, V
, 0.1 V, 0.1 V, 0.4 V, 0.4 V, 0.7 V, 0.7 V, 1.0 V, 1.0 V
  0.500000,  -0.152034,   0.012821,   0.314963,   0.005074,   0.340940,   0.003153,   0.706169,   0.004835
  0.700000,   0.280337,   0.004396,   0.366989,   0.003884,   0.585349,   0.003146,   1.041465,   0.006152
  0.900000,   0.590341,   0.010064,   0.384218,   0.004053,   0.961176,   0.004647,   1.187996,   0.003152
  1.100000,   0.047974,   0.005964,   0.366309,   0.004715,   0.802518,   0.003787,   1.153527,   0.004263
  1.300000,   0.095859,   0.006796,   0.651597,   0.005399,   0.686772,   0.002771,   0.860857,   0.002960
  1.500000,   0.107202,   0.019112,   0.411619,   0.003187,   0.830028,   0.002823,   0.982802,   0.003767
