sig_true, V_fit, V_err, V_fit, V_err, V_fit, V_err, V_fit, V_err
nm, V, V, V, V, V, V, V, V
, 0.1 V, 0.1 V, 0.4 V, 0.4 V, 0.7 V, 0.7 V, 1.0 V, 1.0 V
  0.500000,   0.131709,   0.000861,   0.401699,   0.000666,   0.708912,   0.000460,   0.991162,   0.000421
  0.700000,   0.109422,   0.000556,   0.398659,   0.000446,   0.701332,   0.000389,   0.998017,   0.000472
  0.900000,   0.105901,   0.000427,   0.407455,   0.000408,   0.704872,   0.000349,   0.993956,   0.000400
  1.100000,   0.111970,   0.000364,   0.403365,   0.000363,   0.685433,   0.000331,   1.003571,   0.000394
  1.300000,   0.116822,   0.000481,   0.391161,   0.000339,   0.687748,   0.000282,   0.997384,   0.000330
  1.500000,   0.096116,   0.000344,   0.408778,   0.000272,   0.688674,   0.000316,   0.991033,   0.000278
